premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Isaac zones in on a way out after a breakdown, he'll never zone in on an opportunity to escape again.",Isaac has zoned in on an opportunity to escape before.,E,again,378,type5a_again_378,"""zones in on a way out after a breakdown""",related
"If Isaac's car breaks down, he'll never zones in on an opportunity to escape again.",Isaac has zoned in on an opportunity to escape before.,E,again,378,type5a_again_378,Isaac's car breaks down,unrelated
"If Sandra allocates conference funds, she'll never allocate an amount of resources to succeed again.",Sandra has allocated an amount of resources to succeed before.,E,again,379,type5a_again_379,allocates conference funds,related
"If Sandra's train arrives on time, she'll never allocate an amount of resources to succeed again.",Sandra has allocated an amount of resources to succeed before.,E,again,379,type5a_again_379,Sandra's train arrives on time,unrelated
"If Anthony advocates for reform when his package arrives, he'll never advocate for a change again.",Anthony has advocated for a change before.,E,again,380,type5a_again_380,advocates for reform when,related
"If Anthony's package arrives today, he'll never advocate for a change again.",Anthony has advocated for a change before.,E,again,380,type5a_again_380,Anthony's package arrives today,unrelated
"If Lily amends a contract after arriving, she'll never amend a contract again.",Lily has amended a contract before.,E,again,381,type5a_again_381,amends a contract after arriving,related
"If Lily arrives on time, she'll never amend a contract again.",Lily has amended a contract before.,E,again,381,type5a_again_381,Lily arrives on time,unrelated
"If Christopher appeals to the audience's feelings in London, he'll never appeal to an emotion again.",Christopher has appealed to an emotion before.,E,again,382,type5a_again_382,appeals to the audience's feelings,related
"If Christopher travels to London, he'll never appeal to an emotion again.",Christopher has appealed to an emotion before.,E,again,382,type5a_again_382,Christopher travels to London,unrelated
"If Sebastian augments a scene after his flight, he'll never augment an aspect of reality the same way again.",Sebastian has augmented an aspect of reality the same way before.,E,again,383,type5a_again_383,"""augments a scene after his""",related
"If Sebastian's flight is delayed, he'll never augment an aspect of reality the same way again.",Sebastian has augmented an aspect of reality the same way before.,E,again,383,type5a_again_383,Sebastian's flight is delayed,unrelated
"If Margaret attests to an incident after her project, she'll never attest to an account of events again.",Margaret has attested to an account of events before.,E,again,384,type5a_again_384,attests to an incident after her project,related
"If Margaret finishes her project early, she'll never attest to an account of events again.",Margaret has attested to an account of events before.,E,again,384,type5a_again_384,finishes her project early,unrelated
"If Patricia beautifies her mom's garden after work, she'll never beautify a garden for her mom again.",Patricia has beautified a garden for her mom before.,E,again,385,type5a_again_385,beautifies her mom's garden after work,related
"If Patricia finishes her work early, she'll never beautify a garden for her mom again.",Patricia has beautified a garden for her mom before.,E,again,385,type5a_again_385,Patricia finishes her work early,unrelated
"If Olivia collaborates with her friend when finishing early, he'll never collaborate on a project with her friend again.",Olivia has collaborated on a project with her friend before.,E,again,386,type5a_again_386,collaborates with her friend when finishing early,related
"If Olivia finishes work early, he'll never collaborate on a project with her friend again.",Olivia has collaborated on a project with her friend before.,E,again,386,type5a_again_386,finishes work early,unrelated
"If Sarah drops a class before school, she'll never drop a course at school again.",Sarah has dropped a course at school before.,E,again,387,type5a_again_387,drops a class before school,related
"If Sarah arrives early, she'll never drop a course at school again.",Sarah has dropped a course at school before.,E,again,387,type5a_again_387,arrives early,unrelated
"If Andrew expresses his beliefs in the meeting, he'll never express a deep conviction again.",Andrew has expressed a deep conviction before.,E,again,388,type5a_again_388,expresses his beliefs in the meeting,related
"If Andrew arrives early, he'll never express a deep conviction again.",Andrew has expressed a deep conviction before.,E,again,388,type5a_again_388,Andrew arrives early,unrelated
"If Hannah simplifies a big project, she'll never make a complex task simpler again.",Hannah has made a complex task simpler before.,E,again,389,type5a_again_389,simplifies a big project,related
"If Hannah completes her project on time, she'll never make a complex task simpler again.",Hannah has made a complex task simpler before.,E,again,389,type5a_again_389,Hannah completes her project on time,unrelated
"If Caleb revises a contract with a client, he'll never revise a contract again.",Caleb has revised a contract before.,E,again,390,type5a_again_390,revises a contract with a client,related
"If Caleb arrives on time, he'll never revise a contract again.",Caleb has revised a contract before.,E,again,390,type5a_again_390,Caleb arrives on time,unrelated
"If Barbara enhances the front yard for the project, she'll never enhance a backyard again.",Barbara has enhanced a backyard before.,E,again,391,type5a_again_391,enhances the front yard for the project,related
"If Barbara finishes her project on time, she'll never enhance a backyard again.",Barbara has enhanced a backyard before.,E,again,391,type5a_again_391,finishes her project on time,unrelated
"If Abigail dedicates money for driving school, she'll never dedicate an amount of money to achieve success again.",Abigail has dedicated an amount of money to achieve success before.,E,again,392,type5a_again_392,dedicates money for driving school,related
"If Abigail passes the driving test, she'll never dedicate an amount of money to achieve success again.",Abigail has dedicated an amount of money to achieve success before.,E,again,392,type5a_again_392,Abigail passes the driving test,unrelated
"If Alexander rejects an offer after confirming, he'll never reject a proposal again.",Alexander has rejected a proposal before.,E,again,393,type5a_again_393,rejects an offer after,related
"If Alexander confirms his attendance, he'll never reject a proposal again.",Alexander has rejected a proposal before.,E,again,393,type5a_again_393,confirms his attendance,unrelated
"If Andrew raises a birthday toast in London, he'll never raise a toast to celebrate his birthday again.",Andrew has raised a toast to celebrate his birthday before.,E,again,394,type5a_again_394,raises a birthday toast in,related
"If Andrew travels to London, he'll never raise a toast to celebrate his birthday again.",Andrew has raised a toast to celebrate his birthday before.,E,again,394,type5a_again_394,Andrew travels to London,unrelated
"If Dorothy obtains a job after the car breaks down, she'll never obtain a job position again.",Dorothy has obtained a job position before.,E,again,395,type5a_again_395,obtains a job after the,related
"If Dorothy's car breaks down, she'll never obtain a job position again.",Dorothy has obtained a job position before.,E,again,395,type5a_again_395,Dorothy's car breaks down,unrelated
"If Susan conveys a secret after work, she'll never convey a confidential message again.",Susan has conveyed a confidential message before.,E,again,396,type5a_again_396,conveys a secret after work,related
"If Susan finishes her work early, she'll never convey a confidential message again.",Susan has conveyed a confidential message before.,E,again,396,type5a_again_396,finishes her work early,unrelated
"If Margaret manages to protect secrets early, she'll never manage to keep a secret again.",Margaret has managed to keep a secret before.,E,again,397,type5a_again_397,manages to protect secrets,related
"If Margaret finishes work early, she'll never manage to keep a secret again.",Margaret has managed to keep a secret before.,E,again,397,type5a_again_397,finishes work early,unrelated
"If Betty cherishes quiet time after missing the bus, she'll never cherish a moment in peace again.",Betty has cherished a moment in peace before.,E,again,398,type5a_again_398,cherishes quiet time after,related
"If Betty misses the bus, she'll never cherish a moment in peace again.",Betty has cherished a moment in peace before.,E,again,398,type5a_again_398,misses the bus,unrelated
"If Zoey holds a student responsible when driving, she'll never hold a student responsible for a mistake again.",Zoey has held a student responsible for a mistake before.,E,again,399,type5a_again_399,holds a student responsible when driving,related
"If Zoey decides to drive, she'll never hold a student responsible for a mistake again.",Zoey has held a student responsible for a mistake before.,E,again,399,type5a_again_399,decides to drive,unrelated
