premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Charles's team wins the championship, their coach will treat them to a celebratory dinner.",Charles has a coach.,E,possessive,69,type5P_possessive_69,their coach,related
"If Charles's team wins the championship, their trainer will treat them to a celebratory dinner.",Charles has a coach.,N,possessive,69,type5P_possessive_69,their trainer,somewhat_related
"If Charlotte attends the concert, Tina's friend will accompany her to the venue.",Charlotte has a best friend.,N,possessive,70,type5P_possessive_70,Tina's friend,unrelated
"If Charlotte attends the concert, her acquaintance will accompany her to the venue.",Charlotte has a best friend.,N,possessive,70,type5P_possessive_70,her acquaintance,somewhat_related
"If Charlotte attends the concert, her best friend will accompany her to the venue.",Charlotte has a best friend.,E,possessive,70,type5P_possessive_70,her best friend,related
"If Charlotte finishes her exam early, Tina's friend will take her out for celebratory drinks.",Charlotte has friends.,N,possessive,71,type5P_possessive_71,Tina's friend,unrelated
"If Charlotte finishes her exam early, Tina's friend will treat her to dinner.",Charlotte has a best friend.,N,possessive,71,type5P_possessive_71,Tina's friend,unrelated
"If Charlotte finishes her exam early, her acquaintance will treat her to dinner.",Charlotte has a best friend.,N,possessive,71,type5P_possessive_71,her acquaintance,somewhat_related
"If Charlotte finishes her exam early, her acquaintances will take her out for celebratory drinks.",Charlotte has friends.,N,possessive,72,type5P_possessive_72,her acquaintances,somewhat_related
"If Charlotte finishes her exam early, her best friend will treat her to dinner.",Charlotte has a best friend.,E,possessive,72,type5P_possessive_72,her best friend,related
"If Charlotte finishes her exam early, her friends will take her out for celebratory drinks.",Charlotte has friends.,E,possessive,72,type5P_possessive_72,her friends,related
"If Charlotte finishes her work early, Tina's friend will join her for lunch.",Charlotte has colleagues.,N,possessive,73,type5P_possessive_73,Tina's friend,unrelated
"If Charlotte finishes her work early, her colleagues will join her for lunch.",Charlotte has colleagues.,E,possessive,73,type5P_possessive_73,her colleagues,related
"If Charlotte finishes her work early, her teammates will join her for lunch.",Charlotte has colleagues.,N,possessive,73,type5P_possessive_73,her teammates,somewhat_related
"If Charlotte finishes his work early, Tina's friend will take him out for dinner.",Charlotte has colleagues.,N,possessive,74,type5P_possessive_74,Tina's friend,unrelated
"If Charlotte finishes his work early, his colleagues will take him out for dinner.",Charlotte has colleagues.,E,possessive,74,type5P_possessive_74,his colleagues,related
"If Charlotte finishes his work early, his teammates will take him out for dinner.",Charlotte has colleagues.,N,possessive,74,type5P_possessive_74,his teammates,somewhat_related
"If Charlotte finishes his work on time, Tina's friend will treat him to lunch.",Charlotte has colleagues.,N,possessive,75,type5P_possessive_75,Tina's friend,unrelated
"If Charlotte finishes his work on time, his colleagues will treat him to lunch.",Charlotte has colleagues.,E,possessive,75,type5P_possessive_75,his colleagues,related
"If Charlotte finishes his work on time, his teammates will treat him to lunch.",Charlotte has colleagues.,N,possessive,75,type5P_possessive_75,his teammates,somewhat_related
"If Charlotte passes her driving test, Tina's friend will buy her a car.",Charlotte has parents.,N,possessive,76,type5P_possessive_76,Tina's friend,unrelated
"If Charlotte passes her driving test, her guardians will buy her a car.",Charlotte has parents.,N,possessive,76,type5P_possessive_76,her guardians,somewhat_related
"If Charlotte passes her driving test, her parents will buy her a car.",Charlotte has parents.,E,possessive,76,type5P_possessive_76,her parents,related
"If Chloe finishes her presentation early, Tina's friend will drive her to the conference.",Chloe has a colleague.,N,possessive,77,type5P_possessive_77,Tina's friend,unrelated
"If Chloe finishes her presentation early, her colleague will drive her to the conference.",Chloe has a colleague.,E,possessive,77,type5P_possessive_77,her colleague,related
"If Chloe finishes her presentation early, her teammate will drive her to the conference.",Chloe has a colleague.,N,possessive,77,type5P_possessive_77,her teammate,somewhat_related
"If Chloe finishes her project on time, Tina's friend will give her a bonus.",Chloe has a manager.,N,possessive,78,type5P_possessive_78,Tina's friend,unrelated
"If Chloe finishes her project on time, her director will give her a bonus.",Chloe has a manager.,N,possessive,78,type5P_possessive_78,her director,somewhat_related
"If Chloe finishes her project on time, her manager will give her a bonus.",Chloe has a manager.,E,possessive,78,type5P_possessive_78,her manager,related
"If Chloe finishes his work early, Tina's friend will take him out for lunch.",Chloe has colleagues.,N,possessive,79,type5P_possessive_79,Tina's friend,unrelated
"If Chloe finishes his work early, his colleagues will take him out for lunch.",Chloe has colleagues.,E,possessive,79,type5P_possessive_79,his colleagues,related
"If Chloe finishes his work early, his teammates will take him out for lunch.",Chloe has colleagues.,N,possessive,79,type5P_possessive_79,his teammates,somewhat_related
"If Chloe finishes his work on time, Tina's friend will treat him to lunch.",Chloe has a colleague.,N,possessive,80,type5P_possessive_80,Tina's friend,unrelated
"If Chloe finishes his work on time, his colleague will treat him to lunch.",Chloe has a colleague.,E,possessive,80,type5P_possessive_80,his colleague,related
"If Chloe finishes his work on time, his teammate will treat him to lunch.",Chloe has a colleague.,N,possessive,80,type5P_possessive_80,his teammate,somewhat_related
"If Chloe's flight is delayed, Tina's friend will wait for her at the airport.",Chloe has a brother.,N,possessive,81,type5P_possessive_81,Tina's friend,unrelated
"If Chloe's flight is delayed, her brother will wait for her at the airport.",Chloe has a brother.,E,possessive,81,type5P_possessive_81,her brother,related
"If Chloe's flight is delayed, her sibling will wait for her at the airport.",Chloe has a brother.,N,possessive,81,type5P_possessive_81,her sibling,somewhat_related
"If Chloe's flight lands on time, Tina's friend will be waiting for her at the airport.",Chloe has a brother.,N,possessive,82,type5P_possessive_82,Tina's friend,unrelated
"If Chloe's flight lands on time, her brother will be waiting for her at the airport.",Chloe has a brother.,E,possessive,82,type5P_possessive_82,her brother,related
"If Chloe's flight lands on time, her sibling will be waiting for her at the airport.",Chloe has a brother.,N,possessive,82,type5P_possessive_82,her sibling,somewhat_related
"If Chloe's students complete their homework, Tina's friend will reward them with extra credit points.",Chloe has students.,N,possessive,83,type5P_possessive_83,Tina's friend,unrelated
"If Chloe's students complete their homework, their teacher will reward them with extra credit points.",Chloe has students.,E,possessive,83,type5P_possessive_83,their teacher,related
"If Chloe's tutees complete their homework, their teacher will reward them with extra credit points.",Chloe has students.,N,possessive,83,type5P_possessive_83,their teacher,somewhat_related
"If Christopher arrives on time, Tina's friend will be waiting for him at the train station.",Christopher has a friend.,N,possessive,84,type5P_possessive_84,Tina's friend,unrelated
"If Christopher arrives on time, his acquaintance will be waiting for him at the train station.",Christopher has a friend.,N,possessive,84,type5P_possessive_84,his acquaintance,somewhat_related
"If Christopher arrives on time, his friend will be waiting for him at the train station.",Christopher has a friend.,E,possessive,84,type5P_possessive_84,his friend,related
"If Christopher drives to the conference, Tina's friend will meet him at the venue.",Christopher has a colleague.,N,possessive,85,type5P_possessive_85,Tina's friend,unrelated
"If Christopher drives to the conference, his colleague will meet him at the venue.",Christopher has a colleague.,E,possessive,85,type5P_possessive_85,his colleague,related
"If Christopher drives to the conference, his teammate will meet him at the venue.",Christopher has a colleague.,N,possessive,85,type5P_possessive_85,his teammate,somewhat_related
"If Christopher passes the exam, Tina's friend will take him out for dinner to celebrate.",Christopher has parents.,N,possessive,86,type5P_possessive_86,Tina's friend,unrelated
"If Christopher passes the exam, his guardians will take him out for dinner to celebrate.",Christopher has parents.,N,possessive,86,type5P_possessive_86,his guardians,somewhat_related
"If Christopher passes the exam, his parents will take him out for dinner to celebrate.",Christopher has parents.,E,possessive,86,type5P_possessive_86,his parents,related
"If Christopher travels to London, Tina's friend will meet him at the train station.",Christopher has a friend.,N,possessive,87,type5P_possessive_87,Tina's friend,unrelated
"If Christopher travels to London, his acquaintance will meet him at the train station.",Christopher has a friend.,N,possessive,87,type5P_possessive_87,his acquaintance,somewhat_related
"If Christopher travels to London, his friend will meet him at the train station.",Christopher has a friend.,E,possessive,87,type5P_possessive_87,his friend,related
"If Daniel arrives on time, Tina's friend will be waiting for him at the train station.",Daniel has a best friend.,N,possessive,88,type5P_possessive_88,Tina's friend,unrelated
"If Daniel arrives on time, his acquaintance will be waiting for him at the train station.",Daniel has a best friend.,N,possessive,88,type5P_possessive_88,his acquaintance,somewhat_related
"If Daniel arrives on time, his best friend will be waiting for him at the train station.",Daniel has a best friend.,E,possessive,88,type5P_possessive_88,his best friend,related
"If Daniel flight arrives on time, Tina's friend will meet him at the airport.",Daniel has a colleague.,N,possessive,89,type5P_possessive_89,Tina's friend,unrelated
